PID,group,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,score,is_multiple
93/4472,2,0.09999999999999944,0.009160032657938843,0.8277217442895284,0.09394353540776122,0.25770632808880695,False
222/2014,2,0.12399999999999833,0.0008709487790490875,0.7518356348939038,0.15364412697882324,0.25758767766294366,False
16/4535,2,0.11599999999999995,0.008801057713777493,0.8258537126789743,0.0794202374704624,0.25751875196580354,False
21/780,2,0.09399999999999832,0.007140787249555869,0.8150582393106217,0.11353688233042693,0.2574339772226507,False
06/4335,2,0.08999999999999819,0.004161632462768631,0.8056738612574893,0.12961332495786118,0.25736220466952936,False
09/267,2,0.10199999999999856,0.004222247577279883,0.8078607361297094,0.1146056715308944,0.2571721638094706,False
236/4960,2,0.12399999999999833,0.0024226266194829794,0.7587355540448675,0.14345561321010702,0.257153448468614,False
22/3939,2,0.11199999999999982,0.017108970922740344,0.8118271748617981,0.08766888629800713,0.2571512580206363,False
88/4302,2,0.08199999999999981,0.0043092744507064835,0.8126547254987622,0.12953066029077104,0.2571236650600599,False
28/374,2,0.08999999999999819,0.0034435040511175807,0.8179552949798462,0.11702551200990124,0.2571060777602158,False
25/3419,2,0.11399999999999895,0.017811588034760087,0.805470356872226,0.09009732583307634,0.2568448176850153,False
w/LizheWang,2,0.09599999999999931,0.011255379964109137,0.819878057738926,0.09995761655089262,0.2567727635634818,False
96/13,2,0.09799999999999844,0.014634732766493212,0.8177455398029088,0.09612295231868113,0.25662580622202036,False
42/5546,2,0.14599999999999996,0.03511138373276627,0.8020552621177822,0.043300963715678036,0.2566169023915566,False
52/1213,2,0.10199999999999856,0.010628024183080271,0.8193965200792893,0.09428955497404545,0.25657852480910337,False
54/7057,2,0.09999999999999944,0.007063987793606031,0.811738608676679,0.10661734931466257,0.2563549864462368,False
92/1251,2,0.11799999999999908,0.0016448008891606898,0.7564728209299173,0.1489540973607172,0.25626792979494856,False
91/620,2,0.11999999999999822,0.017941493062597638,0.7924876628678951,0.09463823588877236,0.2562668479548158,False
74/6501,2,0.09399999999999832,0.0026301997740624285,0.8133950369857524,0.11478888276983702,0.2562035298824126,False
t/StephenJohnTurner,2,0.15199999999999922,0.030427051205280095,0.8061394005055975,0.03620608804863047,0.25619313493987683,False
60/657,2,0.09799999999999844,0.012469817195994456,0.8306787734444776,0.08331769755465583,0.2561165720487816,False
91/500,2,0.07399999999999955,0.004130769554330584,0.8235988635944361,0.12248720548994495,0.2560542096596778,False
24/7536,2,0.08799999999999907,0.004826466305558347,0.8128322773286724,0.11821893500635493,0.2559694196601462,False
30/2700,2,0.08399999999999894,0.00663570187357366,0.8218401384337837,0.11117504733645148,0.25591272191095193,False
82/1447,2,0.09599999999999931,0.005962610085551141,0.818435139693481,0.10245819288670287,0.25571398566643355,False
38/8396,2,0.08799999999999907,0.017065821655493668,0.8235988635944361,0.09366859653124167,0.25558332044529264,False
78/713,2,0.08399999999999894,0.0052499230694805195,0.8150284796261137,0.11803471897310086,0.2555782804171735,False
13/6922,2,0.08599999999999992,0.009636012233667599,0.8169972915599152,0.10922664626816847,0.2554649875154378,False
132/3541,2,0.08399999999999894,0.0032364900996633378,0.8182551319648094,0.11621608411055091,0.25542692654375565,False
y/SiuMingYiu,2,0.09399999999999832,0.01239902782545939,0.8146715328467155,0.10049714976361632,0.25539192760894736,False
120/4095,2,0.09199999999999918,0.0024707377833374363,0.7980693600286022,0.12836028837792188,0.25522509654746517,False
83/1926,2,0.07199999999999855,0.011421050257154671,0.8380072831024515,0.09889551151543176,0.2550809612187591,False
39/3530-1,2,0.14599999999999996,0.006943803099015716,0.7763633834168058,0.09090116576054562,0.25505208806909174,False
207/1901,2,0.08399999999999894,0.010597553198017987,0.8322893363161818,0.09301093314479023,0.25497445566474725,False
40/2499,2,0.1079999999999997,0.013418823753211658,0.8176856295102385,0.08068369375146947,0.2549470367537298,False
20/1871,2,0.07399999999999955,0.002051824993365224,0.8200889084830449,0.12344781457524089,0.25489713701291267,False
213/5172,2,0.11199999999999982,0.0007880352766864605,0.7585550684745304,0.14823278266337422,0.2548939716036477,False
35/4988,2,0.06999999999999942,0.007134900472127848,0.8233254647388609,0.11910021758967371,0.25489014570016544,False
83/89,2,0.08799999999999907,0.007059464397168609,0.8087095138033475,0.11564136429509429,0.25485258562390234,False
c/AndrzejCichocki,2,0.08599999999999992,0.01945549699746856,0.823355833425547,0.09050918902036234,0.25483012986084447,False
07/954,2,0.09999999999999944,0.00861133830064961,0.8243897034383425,0.08621972934462156,0.2548051927709033,False
197/1322,2,0.08599999999999992,0.005765243955302148,0.8186452488355888,0.1084331037827588,0.2547108991434124,False
70/6154,2,0.08199999999999981,0.010998257421159025,0.8142257888017509,0.11122577417918823,0.2546124551005245,False
09/2085,2,0.07999999999999881,0.006820010080228756,0.8224154446982538,0.1088716597632772,0.25452677863543965,False
90/1155,2,0.07399999999999955,0.003634382483062647,0.8158327546507802,0.1245848840249664,0.2545130052897022,False
88/1450,2,0.07399999999999955,0.007327986051435144,0.82299155698116,0.11341885783837977,0.2544346002177436,False
41/5668,2,0.08999999999999819,0.004718144943819018,0.8100595151691102,0.11244214488705381,0.2543049512499953,False
72/4772,2,0.07999999999999881,0.0023000740427648408,0.8149987221147175,0.11989941010134057,0.2542995515647054,False
50/3323,2,0.09199999999999918,0.010038477541912076,0.8189756383915469,0.09596872959741266,0.25424571138271773,False
94/5035,2,0.07999999999999881,0.004836668547307813,0.8193363676405815,0.11234090560559946,0.2541284854483719,False
59/6828-1,2,0.09999999999999944,0.005417784673751428,0.8108245550308756,0.0998060767689817,0.254012104118402,False
87/7879,2,0.07799999999999968,0.0030114590029157867,0.8027475096198801,0.13214958887784306,0.25397713937515964,False
64/2739,2,0.1079999999999997,0.006810238867511445,0.8240245117944555,0.07626164780094062,0.25377409961572683,False
00/5480,2,0.10599999999999869,0.04312822663060638,0.8261899474424458,0.03957856826166479,0.25372418558367893,False
18/6870-1,2,0.08599999999999992,0.006642888812197724,0.8185852066449082,0.10355227753987793,0.25369509324924594,False
222/6721-1,2,0.1339999999999996,0.0033352529631308276,0.7803803663823241,0.09631386640948227,0.2535073714387342,False
n/MichaelKNg,2,0.08799999999999907,0.008641143924805505,0.8285820341499628,0.08865214729620977,0.2534688313427443,False
83/2850,2,0.11199999999999982,0.0007801866594298957,0.7522410190739367,0.14866057497887955,0.2534204451780615,False
89/4402-1,2,0.07599999999999868,0.006636350647643692,0.8190056870299027,0.11197549943389114,0.25340438427785905,False
44/3371-3,2,0.11799999999999908,0.00045246616822956434,0.7468049514887921,0.14835961877346157,0.2534042591076206,False
10/7033-1,2,0.08999999999999819,0.0022914097797139678,0.8000143358899005,0.12111640066365796,0.25335553658331766,False
52/8700,2,0.09999999999999944,0.005480625288200917,0.8107951037012822,0.09672926644750893,0.2532512488592479,False
14/1217,2,0.09199999999999918,0.007700613635964499,0.8190056870299027,0.0942864020289598,0.25324817567370655,False
13/1467,2,0.07599999999999868,0.009800125725078653,0.8158625730994152,0.11116031207966136,0.25320575272603846,False
55/6253,2,0.07199999999999855,0.009363028955424273,0.8134543201778361,0.11769129677000663,0.2531271614758164,False
118/5253,2,0.08599999999999992,0.007539884969468879,0.8246638096645486,0.09370218191345484,0.25297646913686805,False
19/3011,2,0.08199999999999981,0.007823920760440778,0.8153559557292619,0.10662301732362095,0.25295072345333086,False
38/5125,2,0.12999999999999948,0.017898919290337916,0.8073348041520491,0.05628145616993975,0.25287879490308157,False
71/8201-5,2,0.11599999999999995,0.0005460869497439058,0.7506220996704553,0.14410968388989898,0.25281946762752455,False
02/4156,2,0.06999999999999942,0.0017493013036556063,0.8146120721115246,0.12472205166322849,0.25277085626960205,False
57/3385,2,0.07999999999999881,0.010106573470100815,0.8109718437783834,0.10992873936134503,0.252751789152457,False
11/2494,2,0.1219999999999992,0.023563956602749875,0.8090905795788177,0.05607473623480269,0.25268231810409236,False
t/KayChenTan,2,0.12399999999999833,0.02470476402520306,0.8114435275727945,0.05041558618039752,0.25264096944459835,False
16/1234-1,2,0.13599999999999873,0.025304880777533928,0.8001003620201441,0.04901943685974328,0.252606169914355,False
l/YunhuiLiu,2,0.07199999999999855,0.006854088604048439,0.8144337419731467,0.11704958075938647,0.25258435283414504,False
84/2428,2,0.09199999999999918,0.002628906102505789,0.8066054780660549,0.10907634859844571,0.2525776831917514,False
01/2240,2,0.10399999999999958,0.014231102677995154,0.8055284904911408,0.08638935059980918,0.2525372359422362,False
t/DanielThalmann,2,0.10999999999999883,0.03629083867590145,0.808973290327257,0.05485146829070675,0.252528899323466,False
21/1550-1,2,0.11199999999999982,0.008740301219553392,0.7955663268942904,0.0937045565419887,0.2525027961639581,False
85/3231,2,0.08399999999999894,0.00713071449211154,0.8204807762993457,0.09797571774149912,0.25239680213323884,False
65/7582-1,2,0.08399999999999894,0.006008335517158533,0.818345125930271,0.10113295356215378,0.25237160375239553,False
80/1737,2,0.10599999999999869,0.0594299834415897,0.7905510695565945,0.05349904289879483,0.25237002397424446,False
33/2592-1,2,0.10199999999999856,0.0035703586035343406,0.800760510833692,0.10289516797470778,0.2523065093529832,False
73/4373,2,0.07799999999999968,0.023535719265663807,0.8298758271990482,0.07760397705098035,0.25225388087892303,False
w/LimsoonWong,2,0.10199999999999856,0.020205461546455507,0.8212354218019939,0.06525596208072358,0.2521742113572929,False
28/6937,2,0.10199999999999856,0.006602248305326284,0.7965315443905223,0.10351032844001688,0.252161030283966,False
28/671,2,0.09799999999999844,0.0027072518322490604,0.7869280124092224,0.12069019058484144,0.25208136370657785,False
76/3005,2,0.08399999999999894,0.005095099996422223,0.8053541148031893,0.11363441082001279,0.2520209064049058,False
36/1648,2,0.07399999999999955,0.009378474441838624,0.8066929276137472,0.11797883039130216,0.2520125581117219,False
52/328-1,2,0.10599999999999869,0.01213614103419548,0.8073056057866186,0.08258277305866141,0.25200612996986854,False
67/4972,2,0.08399999999999894,0.0061000728552549335,0.8150582393106217,0.10263219478925113,0.2519476267387817,False
50/1222,2,0.07599999999999868,0.004817771109639238,0.8250295683027795,0.10190569069510406,0.25193825752688037,False
25/3038,2,0.07399999999999955,0.006146270981224831,0.8284897747095722,0.09897529378666227,0.2519028348693647,False
14/5778,2,0.07399999999999955,0.0027155187148576935,0.8164892644207907,0.11439710563914617,0.25190047219369854,False
35/4621,2,0.17999999999999824,0.004338191639279849,0.7571142692399009,0.06591189623511602,0.25184108927857374,False
77/1985,2,0.10999999999999883,0.012672871232046821,0.8148797137954951,0.06965684509266608,0.2518023575300517,False
12/363,2,0.07399999999999955,0.006504147596941388,0.818195146983359,0.10850776483264184,0.25180176485323547,False
87/88,2,0.1479999999999991,0.005994239556801408,0.7674218723140923,0.08570949214412762,0.2517814010037551,False
06/4171,2,0.10399999999999958,0.0286082243325411,0.80517981459438,0.06910255094910692,0.2517226474690069,False
152/6215,2,0.07999999999999881,0.008314286575590113,0.8187052998349533,0.09983965353295897,0.2517148099858753,False
68/4459,2,0.07999999999999881,0.003362558171391268,0.8066346258085498,0.11685519255023255,0.2517130941325431,False
54/6561,2,0.08999999999999819,0.004247618609802117,0.8107951037012822,0.10118195956991109,0.2515561704702484,False
45/5411,2,0.1219999999999992,0.013465646112224915,0.7965599685972237,0.07419720686166782,0.2515557053927789,False
25/3264,2,0.07799999999999968,0.007143373030690126,0.8177754982415006,0.10320345288320693,0.25153058103884934,False
75/2611,2,0.09399999999999832,0.020573809242004425,0.8153857393337229,0.07605289698487325,0.25150311139014975,False
96/5459,2,0.09599999999999931,0.004922450386065283,0.8086509201564991,0.09618532819857115,0.2514396746852837,False
23/6696,2,0.07799999999999968,0.003715046258279418,0.806780396125488,0.11712045783113029,0.25140397505372436,False
35/203,2,0.12999999999999948,0.0125443991280468,0.7946034458208743,0.06828458682463145,0.251358107943388,False
55/1226,2,0.07399999999999955,0.010708955073717275,0.8236596435555883,0.09672780605906084,0.2512741011720915,False
198/5430,2,0.07999999999999881,0.0036597239846335975,0.8163698204293603,0.10490938373069676,0.25123473203617236,False
51/239,2,0.08399999999999894,0.0038109457108694922,0.8099125575995066,0.1072098243409555,0.25123333191283265,False
35/5676,2,0.08199999999999981,0.0047661167222457935,0.8186752732340643,0.09931660662986329,0.25118949914654326,False
98/6997,2,0.10399999999999958,0.01931219615254375,0.8198178345820479,0.06122433557406681,0.2510885915771645,False
06/2123,2,0.07999999999999881,0.00806635052092226,0.8118567012184034,0.10425166674813703,0.25104367962186536,False
211/6824,2,0.11199999999999982,0.0007108636083242883,0.7474301021262347,0.14395515214032598,0.2510240294687212,False
34/5276,2,0.10599999999999869,0.008919441480325488,0.7879836204462017,0.10089954970523403,0.25095065290794,False
c/ChinChenChang,2,0.08399999999999894,0.006356908922810521,0.8114435275727945,0.10191100322180476,0.2509278599293522,False
55/1254-1,2,0.07599999999999868,0.001802530789138226,0.8091492369594375,0.11671544756463709,0.2509168038283029,False
95/3736-2,2,0.07599999999999868,0.0033704592954945873,0.8170271951978333,0.10705175205068658,0.2508623516360033,False
26/2578,2,0.08799999999999907,0.012384567992066402,0.805732024256425,0.09711406901034263,0.2508076653147083,False
74/6520,2,0.07599999999999868,0.004605937639621165,0.8112076171094234,0.11104716420072733,0.2507151797374426,False
67/764,2,0.1319999999999986,0.014974508233846443,0.7898237916637181,0.06543618486218257,0.25055862118993644,False
80/2651,2,0.09399999999999832,0.00809211027508987,0.8072472153912919,0.09287648333624217,0.2505539522506555,False
71/4292-12,2,0.10199999999999856,0.007521152057512782,0.8077730332199464,0.08489435552634683,0.2505471352009512,False
07/6174,2,0.08799999999999907,0.005393576187333627,0.8056157066551176,0.10315374933054088,0.25054075804324777,False
48/6462-1,2,0.09799999999999844,0.007454192007053691,0.7967589948600798,0.09977934179470803,0.25049813216545996,False
29/8750,2,0.08999999999999819,0.0033314574044895936,0.8086216265169355,0.09996443604836569,0.25047937999244724,False
37/7763,2,0.06999999999999942,0.00838453988918205,0.8262511104530648,0.09687547170138983,0.25037778051090903,False
20/6679,2,0.0659999999999993,0.009611891798461543,0.8152070703381784,0.11048089171619388,0.25032496346320826,False
87/1585-4,2,0.11599999999999995,0.009116793196989154,0.788456783582353,0.08767870792186105,0.25031307117530077,False
78/1123,2,0.08399999999999894,0.002813109469867384,0.8028052508541628,0.1115996204193844,0.25030449518585335,False
70/2057,2,0.08199999999999981,0.005982913517900131,0.8107362074601386,0.10231531844977731,0.250258609856954,False
13/7763,2,0.11599999999999995,0.011251546804445792,0.7882062146892657,0.08499478984899803,0.25011313783567735,False
07/4410,2,0.07599999999999868,0.003605549138342876,0.8066054780660549,0.11405230070138903,0.25006583197644633,False
13/5916,2,0.07399999999999955,0.002423806563137968,0.805906563650805,0.11751473178261262,0.2499612754991388,False
30/5824,2,0.08599999999999992,0.012668738430720175,0.8133950369857524,0.08768715123757101,0.24993773166351088,False
14/3727,2,0.07799999999999968,0.0032282645412313104,0.8081824764663289,0.11032586345017047,0.2499341511144326,False
34/3173,2,0.09199999999999918,0.004307493908208037,0.8017095858923249,0.10163443297716684,0.24991287819442476,False
37/8852,2,0.14199999999999985,0.013468790278426103,0.7936146762896862,0.05037955978195031,0.24986575658751561,False
61/9197,2,0.1339999999999996,0.007675796525579182,0.7820481378972077,0.07482776431485591,0.24963792468441062,False
17/7704,2,0.08799999999999907,0.007632034747407484,0.7946317325833898,0.10799068388903581,0.24956361280495803,False
36/844,2,0.07399999999999955,0.00645146210642111,0.807889974665219,0.10988951848663742,0.24955773881456925,False
68/461,2,0.07199999999999855,0.0031890138967081627,0.8101771196283393,0.11262371725914024,0.24949746269604656,False
43/3254,2,0.13599999999999873,0.027941137471377473,0.7872332921883266,0.04680104839117191,0.24949386951271868,False
66/580,2,0.08999999999999819,0.007315067554984764,0.8106478791400349,0.08988984832972433,0.24946319875618556,False
62/5754,2,0.08999999999999819,0.0071766088566096635,0.8080654503330438,0.09253771572972921,0.24944494372984521,False
50/5032,2,0.08999999999999819,0.0177429112753153,0.8079192153172391,0.08205353336021982,0.2494289149881931,False
133/4527,2,0.11199999999999982,0.01405837265367581,0.8061685145725738,0.0648870447869679,0.24927848300330432,False
50/2599,2,0.07799999999999968,0.011032769122886374,0.8006743426952186,0.10703574446891972,0.2491857140717561,False
38/559,2,0.09599999999999931,0.00454081320541202,0.8009903832352517,0.09504221943240414,0.24914335396826678,False
r/ArunRoss,2,0.09799999999999844,0.007683264281332592,0.8072180233609374,0.08361498375199562,0.249129067848566,False
39/6160,2,0.07399999999999955,0.0036881120848298475,0.8075392518631069,0.11126913788957135,0.24912412545937693,False
23/8127,2,0.07399999999999955,0.018351147432543336,0.8264346538319141,0.07766384721324888,0.24911241211942647,False
s/JiaGuangSun-1,2,0.11799999999999908,0.01580945669092894,0.7942076424962641,0.06836882247085949,0.2490964804145129,False
96/6628,2,0.07199999999999855,0.005625071888216437,0.8093252601428519,0.10933315444643028,0.2490708716193743,False
17/6315,2,0.10999999999999883,0.0025914578921461848,0.7915322151696749,0.09174324487113962,0.24896672948323986,False
12/6277,2,0.07199999999999855,0.005656759402674649,0.8159222165362965,0.10220287451870881,0.24894546261441963,False
147/0497,2,0.07199999999999855,0.007065314627161768,0.8152070703381784,0.10131582854396114,0.24889705337732496,False
21/1796,2,0.0659999999999993,0.00467912279822971,0.8175658352561989,0.10734114535328514,0.24889652585192823,False
94/1243,2,0.08999999999999819,0.010308130383288427,0.8057901956537434,0.08917185589459829,0.2488175454829071,False
33/5774,2,0.07799999999999968,0.0035097761675163815,0.8069262191374761,0.1066099752857238,0.248761492647679,False
182/2597,2,0.06999999999999942,0.014166938543793464,0.828243849949909,0.0824088231081777,0.24870490290046987,False
46/1165,2,0.10399999999999958,0.009005127026616898,0.7882618829013349,0.09349365650917449,0.24869016660928148,False
l/FeifeiLi,2,0.07799999999999968,0.005357385090859807,0.8079484580859998,0.1034471566904104,0.2486882499668174,False
95/6619,2,0.07399999999999955,0.00818114958442208,0.8077730332199464,0.10479845280697297,0.24868815890283524,False
59/9180,2,0.09599999999999931,0.006706822243395596,0.7990120628557111,0.09302744551330158,0.2486865826531019,False
74/3128,2,0.07999999999999881,0.0057133249671423025,0.8067512378474105,0.10226973001417433,0.24868357320718149,False
71/8042,2,0.09799999999999844,0.004660847518696425,0.7876221728238241,0.10438145905608656,0.24866611984965137,False
60/826,2,0.10199999999999856,0.0116877184597558,0.8052088593896544,0.07553842123212161,0.24860874977038258,False
l/JiahengLu,2,0.08599999999999992,0.002931625414784111,0.79869758122227,0.10643395530169189,0.24851579048468647,False
65/5138,2,0.08199999999999981,0.0059514349524252795,0.8031807714450201,0.10292725974948906,0.24851486653673355,False
g/XianfengGu,2,0.1319999999999986,0.013527124857528407,0.7881227271122409,0.06039101381139806,0.24851021644529148,False
116/4904,2,0.14399999999999896,0.024825596889569923,0.7883175589772565,0.03680672797448825,0.24848747096032842,False
j/YaochuJin,2,0.09799999999999844,0.02011798422451511,0.8127730847655111,0.06299827305554376,0.2484723355113921,False
22/981,2,0.0659999999999993,0.004867283185114568,0.8158327546507802,0.10715716469355832,0.24846430063236308,False
71/2308-1,2,0.09199999999999918,0.0016093994780868965,0.785267009076198,0.11473676500088714,0.2484032933887928,False
52/3194-32,2,0.07799999999999968,0.0026676756402705514,0.7900474269130033,0.12287225175331347,0.24839683857664677,False
80/6791,2,0.07599999999999868,0.00579451425118151,0.8150582393106217,0.09607643762652526,0.2482322977970818,False
64/2903,2,0.08999999999999819,0.008302816297674218,0.797157345903864,0.09721880808270628,0.24816974257106067,False
10/4661-12,2,0.1219999999999992,0.052100867209895596,0.7851289085856987,0.033418246628928804,0.24816200560613058,False
97/3791,2,0.0659999999999993,0.007315748802263531,0.802170553778704,0.1170722767947171,0.248139644843921,False
04/11534,2,0.1319999999999986,0.0033236070484317292,0.767395489548955,0.0895177056788291,0.2480592005690536,False
18/1763,2,0.09599999999999931,0.006857971211491666,0.802285878589656,0.08699396600034781,0.2480344539503737,False
13/3479-19,2,0.11199999999999982,0.0002949375190416016,0.7435709526982012,0.13621766049062317,0.24802088767696645,False
99/6654,2,0.07599999999999868,0.004192308189510373,0.7961906120701955,0.11551078564657259,0.24797342647656928,False
59/873,2,0.07999999999999881,0.005748996971935328,0.8076269040124462,0.09833023460949446,0.2479265338984687,False
90/4655,2,0.08399999999999894,0.004248302482244482,0.8031229761819098,0.1001991339606143,0.24789260315619188,False
48/4720,2,0.07799999999999968,0.0026276342125878013,0.8079484580859998,0.10291400660376457,0.24787252472558796,False
51/4558,2,0.07799999999999968,0.004258889936007995,0.8171468316432992,0.09191463355834072,0.2478300887844119,False
23/10574,2,0.1339999999999996,0.004265121805500696,0.763824254037777,0.08920172725029665,0.24782277577339348,False
y/JaneYou,2,0.09999999999999944,0.01157232224677024,0.7919815504701082,0.08768620897253994,0.24781002042235448,False
34/10089,2,0.08199999999999981,0.009695323105193738,0.8210239811681626,0.07843312623187308,0.2477881076263073,False
64/6843,2,0.11199999999999982,0.011373390588459691,0.7967305564478709,0.07096431724763082,0.24776706607099033,False
35/1096,2,0.09799999999999844,0.010393883436504742,0.805470356872226,0.07716042423852555,0.24775616613681367,False
119/8223,2,0.08799999999999907,0.0015876292552413818,0.7882897199562101,0.11307761139857682,0.24773874015250685,False
r/KRamamohanarao,2,0.08399999999999894,0.009923685314800552,0.8074224119221588,0.08916867388924023,0.24762869278154961,False
h/PCKHung,2,0.07799999999999968,0.01183420371041055,0.8112665818644375,0.08929843051816956,0.2475998040232543,False
145/4239,2,0.09999999999999944,0.005045310855142599,0.8081239591629861,0.07721346053031994,0.247595682637112,False
70/5417-1,2,0.09599999999999931,0.004247174558663228,0.8055866325020753,0.08448149816558208,0.24757882630657996,False
76/2502-1,2,0.10999999999999883,0.010886806594624874,0.7935582494934054,0.07584653512066845,0.24757289780217437,False
x/JinglingXue,2,0.06799999999999842,0.0043236674661276805,0.810500708035293,0.10734981594799008,0.24754354786235228,False
41/6237,2,0.1319999999999986,0.015440887599350047,0.7816647406940505,0.061059110069755757,0.24754118459078872,False
09/0-1,2,0.09199999999999918,0.009953262704084597,0.8078607361297094,0.08027243163915859,0.24752160761823794,False
56/2203-1,2,0.08599999999999992,0.006068460333956163,0.8093839515573443,0.08808135070743428,0.24738344064968368,False
w/YuWang3,2,0.09599999999999931,0.005906695860844293,0.8013354394026423,0.08616964327317969,0.24735294463416638,False
62/1272-1,2,0.06799999999999842,0.012155827828936013,0.8215679057784321,0.0876039451822626,0.24733191969740725,False
11/6024,2,0.06999999999999942,0.0070191378683776015,0.7999283282565847,0.11230452600423611,0.24731299803229945,False
53/4040,2,0.07999999999999881,0.02152004541822369,0.8029207582461063,0.0847365765536571,0.24729434505449646,False
73/4145,2,0.10999999999999883,0.03747033470500878,0.8004446516297917,0.04106599864343864,0.24724524624455949,False
33/5228,2,0.06999999999999942,0.0072219712567692124,0.8290436397400187,0.08266519063629994,0.24723270040827183,False
18/5637,2,0.07199999999999855,0.008541940552027845,0.7995844825733425,0.10880117274095849,0.24723189896658185,False
47/6529,2,0.07799999999999968,0.008454946631868444,0.79895486595798,0.10339338295224455,0.24720079888552318,False
64/6287,2,0.08399999999999894,0.0018466919293448879,0.7940946282461758,0.10877227204119869,0.24717839805417957,False
48/1853,2,0.06799999999999842,0.0023019199040052087,0.8200889084830449,0.0980039850481688,0.24709870335880432,False
59/1232,2,0.10399999999999958,0.009826492618649539,0.8001864066532837,0.07436774756214182,0.24709516170851864,False
78/1117,2,0.07399999999999955,0.005015087325003313,0.8133653986299374,0.09594187794964038,0.24708059097614515,False
c/GrahamCormode,2,0.12999999999999948,0.0034387062309432746,0.766367974731349,0.0884895273232766,0.2470740520713921,False
89/1428,2,0.07799999999999968,0.0025949156061955228,0.8070137382501809,0.10060724434100651,0.24705397454934566,False
50/2467,2,0.06999999999999942,0.0037976202724518903,0.8118271748617981,0.10183982857814275,0.24686615592809805,False
63/6525,2,0.08599999999999992,0.007311085362466435,0.8049765596826541,0.08907099497683366,0.24683966000548854,False
l/HuiLi6,2,0.08199999999999981,0.006700941174100857,0.8051507718943877,0.09350021383228294,0.2468379817251928,False
38/5910,2,0.0659999999999993,0.0021767884405114618,0.8064597709454822,0.11258247201356426,0.2468047578498893,False
52/9457,2,0.09599999999999931,0.013619000539442195,0.809736278884173,0.0678630584184653,0.24680458446051995,False
39/9,2,0.06799999999999842,0.0016743607537666563,0.8101477153123073,0.10736495032111136,0.24679675659679595,False
31/5736,2,0.07599999999999868,0.004091247744122327,0.8048604600850942,0.10218521203918325,0.24678422996709962,False
15/4476,2,0.06999999999999942,0.011213860128572188,0.8190657909221004,0.08678906592514439,0.24676717924395408,False
93/5522,2,0.08999999999999819,0.0021242127688418833,0.8045123621422907,0.09035716824548112,0.24674843578915298,False
60/1416,2,0.07799999999999968,0.0133486960207244,0.7982405950507795,0.0973704388458214,0.24673993247933124,False
61/591,2,0.06799999999999842,0.004134357833281427,0.8135432611706391,0.10056828993232353,0.24656147723406063,False
73/8538,2,0.07599999999999868,0.007433213468612497,0.8335013629065381,0.06916499068399237,0.24652489176478543,False
68/3554,2,0.0659999999999993,0.011254739615585686,0.8020840819259792,0.10642940014521361,0.24644205542169448,False
22/5702,2,0.08399999999999894,0.005653644479041479,0.8053541148031893,0.09074810174535765,0.24643896525689685,False
z/WeihuaZhuang,2,0.08199999999999981,0.00683787558431113,0.7994699330253213,0.09734514406979358,0.24641323816985647,False
232/3139,2,0.10999999999999883,0.0001720267679346924,0.7376734963648381,0.1375093969200983,0.24633873001321752,False
